claim_id,claim_amount,days_to_file,channel,policy_tenure_yrs,has_prior_claims,region,vehicle_age_yrs,claim_type,is_fraud
2892,565.2726827022489,37,online,14.02384024146752,1,NL-South,6.968244867878306,weather,0
2893,1372.7007295740189,58,agent,10.066134068007178,0,NL-West,10.396463143441752,collision,0
2894,648.3233385829413,34,phone,13.93647579622705,0,NL-West,10.66496233536456,theft,0
2895,353.99370037321296,25,phone,14.582791631819898,0,NL-East,12.144181099933958,glass,0
2896,520.4846024907529,40,agent,8.205120091547924,1,NL-North,2.0723349566576488,collision,0
2897,2748.616767721295,45,phone,9.148334178469689,1,NL-East,6.97960330036143,collision,1
2898,1260.1089207401014,40,online,9.845473936065996,1,NL-East,1.7185959892674196,glass,0
2899,1436.6930371569777,22,agent,12.587535043197782,1,NL-North,18.38130437340551,collision,0
2900,1021.9365413116342,57,online,9.886075689094517,0,NL-North,8.069077472201862,weather,0
2901,1149.6112678222883,18,phone,1.7197113327364528,0,NL-West,14.540340884895421,collision,0
2902,609.9282578167782,20,agent,14.136451643312496,1,NL-East,18.416528190084584,collision,0
2903,931.3380199836186,16,agent,9.914015376804503,0,NL-West,6.188746521508259,collision,0
2904,111.7878141814533,17,phone,13.04875907684313,0,NL-East,1.7569839082135652,weather,0
2905,1624.677257305277,12,agent,6.3710661867295215,1,NL-South,6.724324898126159,collision,0
2906,605.4635885928885,34,agent,7.120745368359261,0,NL-North,13.419750846051805,collision,0
2907,302.75383373440445,43,online,10.332845290838005,0,NL-South,9.995949330052857,collision,0
2908,970.8700568571346,25,online,11.646059794980726,1,NL-South,1.499071356648276,collision,0
2909,725.4398727549188,55,agent,1.176880649730746,0,NL-East,1.4039247351173145,collision,0
2910,1585.7396068328949,28,agent,6.110142502890664,1,NL-East,13.991232103159973,glass,0
2911,811.1623347280259,28,phone,11.547845704407585,0,NL-South,14.730906780480153,theft,0
2912,511.1153492257099,4,agent,14.883538952194662,1,NL-East,2.190155618876779,collision,0
2913,826.0663495163244,54,online,0.17463676794379934,0,NL-North,15.894357846662917,collision,0
2914,2150.1581048838043,8,phone,3.972123411626024,0,NL-South,6.911182414314885,collision,0
2915,1621.4783399042367,9,agent,6.9727287285571045,0,NL-South,1.3641827627476744,collision,0
2916,1257.8250983925095,56,phone,3.3441255265241883,1,NL-North,6.677220782441282,collision,0
2917,1669.1701549901381,31,online,0.4038329783647965,1,NL-South,14.60950217592869,glass,1
2918,1326.0003643052385,4,phone,8.093145361580122,0,NL-South,13.11556478164474,collision,0
2919,399.63595178190087,26,agent,9.74097913559497,0,NL-West,9.62941754796908,collision,0
2920,1444.675265760169,35,agent,6.240930914971697,0,NL-South,5.593053599517875,theft,0
2921,1803.6677860330744,0,online,5.548171195325089,1,NL-South,8.358623653548614,collision,0
2922,1871.79856933239,45,phone,14.784158402692276,1,NL-South,7.632213610457567,weather,0
2923,327.18673975920274,40,phone,7.162927848302541,1,NL-West,7.800454483066364,weather,0
2924,566.6210039549507,0,agent,11.971041798625329,0,NL-West,9.793859008278524,collision,0
2925,499.4737837697036,37,online,4.307612582937032,0,NL-South,9.105676753626614,weather,0
2926,661.2040182661638,13,agent,12.452823796077482,1,NL-East,2.049378114383047,collision,0
2927,1167.5245476808125,44,online,12.355495337998454,1,NL-West,5.803391323623144,collision,0
2928,953.0498412036419,22,phone,4.015531821645349,1,NL-South,2.5821859177009743,theft,0
2929,953.2553369805277,12,online,9.837824282125581,0,NL-East,12.041924291736752,weather,0
2930,250.25771288167653,30,agent,10.230224650310262,0,NL-West,8.456300341998144,collision,0
2931,549.4185559328786,26,phone,6.639232934155766,1,NL-East,13.43851415873793,collision,0
2932,1964.125261568893,20,agent,11.606700943161579,0,NL-West,1.752064036767067,weather,0
2933,1798.4697906193635,52,agent,4.603278917954839,1,NL-West,6.898181455523462,theft,0
2934,800.8597434796926,38,online,7.264077586764236,0,NL-West,3.607034740004833,collision,0
2935,1447.3757288426352,29,online,14.852275587446856,0,NL-North,1.8417542902591588,collision,0
2936,1094.2752821000195,13,online,2.6801350747949906,1,NL-West,15.468935582108923,theft,0
2937,1556.989043005298,34,online,2.216740830258738,1,NL-West,2.6187324266113365,theft,1
2938,1490.888468041817,1,agent,2.1329803109534535,1,NL-North,3.498298361465142,collision,0
2939,850.0162275998517,53,agent,14.971639077518576,1,NL-East,7.33555397423382,collision,0
2940,1263.2361910966665,0,online,2.3986991489039284,1,NL-South,5.855255802168111,collision,0
2941,1145.8601057168894,41,online,2.85358855247911,0,NL-North,18.396373767556835,weather,0
2942,866.9527432147534,20,online,10.421798781111336,1,NL-North,19.77292869902168,weather,0
2943,732.9960881167277,43,agent,11.39244937207337,1,NL-East,8.448014027587092,theft,0
2944,2507.0890697447003,21,agent,7.905919581992445,1,NL-West,4.022696681592621,theft,0
2945,867.7577097230612,1,online,14.740036787514276,1,NL-West,9.962233725856596,collision,0
2946,1386.7892530342542,56,agent,0.583633204818656,0,NL-North,9.913372074717216,weather,0
2947,2383.269318700887,45,online,9.31231303573174,0,NL-East,9.320772788969062,glass,0
2948,1261.7757275851773,2,agent,9.097039791024256,0,NL-West,0.40672457706409926,weather,0
2949,1222.7469010478187,1,agent,4.818671809296127,0,NL-South,2.567539089350661,weather,0
2950,871.5114605968654,31,agent,13.491607051167716,0,NL-West,2.820171774407434,glass,0
2951,1160.4108259892216,57,agent,8.293225591576304,0,NL-East,7.035222031410083,collision,0
2952,686.3985593135834,34,online,3.695104022373221,1,NL-West,11.615757377956111,collision,0
2953,4093.156451456694,0,agent,1.3253777430111346,0,NL-East,17.55687054544071,collision,1
2954,256.068072017975,41,agent,1.6067834030726407,0,NL-South,4.4671237521408695,collision,0
2955,768.4232243607731,25,phone,13.459938694050294,0,NL-West,15.424001156204154,weather,0
2956,1276.2136503156921,38,agent,3.7546314350762424,0,NL-West,4.524157187245854,collision,0
2957,1223.5112702807562,21,online,13.605079524176142,0,NL-South,0.6523340259379506,collision,0
2958,685.4767239245284,0,agent,1.8017686319848765,0,NL-South,12.997166638183161,collision,0
2959,171.98343499251433,1,agent,14.759028855149316,0,NL-South,4.292658615558489,collision,0
2960,298.77981167546994,37,agent,12.50023606293464,0,NL-North,18.39310016681168,collision,0
2961,1001.9543152233148,38,phone,1.743431123955217,0,NL-West,18.668388275981588,collision,0
2962,120.58809022342547,19,agent,1.2908475422451104,1,NL-West,2.1006357602446935,collision,0
2963,1338.9307001991665,4,online,12.05155773632275,0,NL-South,3.894373602512551,collision,0
2964,1900.125886614118,46,phone,1.1709938293451772,1,NL-North,4.208272176426933,theft,1
2965,1504.8524976552103,9,agent,3.9327147851213966,0,NL-North,18.228770123409376,theft,1
2966,1710.3177289176347,11,online,12.01874713900156,0,NL-West,1.5604761105191578,collision,0
2967,126.27833849533316,27,agent,13.613700185224864,0,NL-West,15.023360747795904,glass,0
2968,706.8614522837173,42,agent,11.514780873880307,1,NL-South,5.754092539771198,collision,0
2969,372.5013028694077,59,phone,13.348392311293052,1,NL-North,11.648691228082,theft,1
2970,204.46353960514753,37,agent,8.398324695561406,0,NL-East,3.54564115808341,weather,0
2971,596.0944826595387,57,phone,11.694167430742622,0,NL-West,16.130593153146663,weather,0
2972,2345.029775142161,39,online,5.16279492734136,0,NL-South,13.41543881812945,collision,0
2973,2770.798697300751,50,agent,11.77821103494023,1,NL-East,0.4229347576799447,collision,0
2974,417.0118845509241,10,agent,10.196113611367307,0,NL-West,4.742651085377281,weather,0
2975,913.9301204294381,3,online,8.6224509548859,1,NL-West,9.327005260009457,theft,0
2976,1148.854775724138,40,agent,14.88451981023375,1,NL-West,10.623509034992614,weather,0
2977,710.8557082929804,58,agent,7.046692873122618,1,NL-South,16.545429593365157,collision,0
2978,1990.9537426981203,44,agent,9.288708563558274,1,NL-East,7.739291461512494,glass,0
2979,603.4834742706705,20,agent,7.6485853029577076,0,NL-South,18.536888126136674,glass,0
2980,524.5528752099973,29,phone,3.907670093639371,1,NL-North,3.8777080259934538,weather,0
2981,436.7513793386186,6,agent,4.955482214500882,0,NL-East,17.154259655753783,glass,0
2982,706.9614663412506,20,agent,14.681786519339115,1,NL-North,18.085990600510286,collision,0
2983,38.876053529861686,40,online,5.881656870220604,0,NL-West,12.533739337387647,collision,0
2984,733.4594689557205,9,online,10.191094011551176,0,NL-North,19.350476170251632,theft,0
2985,955.6852366367457,28,phone,8.506458955030714,0,NL-North,8.211745925656517,theft,0
2986,1000.2492880188427,17,phone,13.347079077142704,1,NL-East,13.9856632686688,collision,0
2987,352.31116937229905,29,agent,11.365351170945072,0,NL-North,0.20195359176963024,collision,0
2988,986.3711027222885,45,agent,1.209771089997858,1,NL-East,5.493609085221909,theft,0
2989,971.4764587172463,53,online,5.331628071581159,0,NL-South,11.327380126579076,collision,0
2990,987.2554585070775,24,agent,10.678703141367132,0,NL-West,17.518675220758333,weather,0
2991,1524.7527948848053,49,online,2.420352120175509,1,NL-East,19.058513450823845,glass,0
2992,338.92401305297744,42,agent,7.551587723396546,0,NL-North,11.588667449177212,collision,0
2993,717.4986055665519,55,phone,4.766535724933015,1,NL-South,17.117410665165217,weather,1
2994,159.55470762642634,44,online,0.9713134469025447,0,NL-East,15.984648181590336,collision,0
2995,1429.5610018040968,33,online,14.95719131757936,0,NL-West,15.47347978190125,collision,0
2996,389.3778544848824,40,agent,13.940468992637197,0,NL-West,2.2291738860321675,glass,0
2997,1686.4819793372603,19,phone,11.212892314624888,0,NL-North,9.572779896794149,collision,0
2998,1726.5970797471257,40,online,3.015387528800189,0,NL-North,9.72518946002019,collision,0
2999,772.9905129002617,42,phone,14.827892903842052,0,NL-North,15.749164672753954,glass,0
3000,742.1704818132774,36,phone,9.461884244490319,0,NL-West,11.722150247777641,collision,0
3001,234.11222592720895,6,agent,14.491131568009411,0,NL-South,16.39705399942452,collision,0
3002,892.1211427579823,31,agent,0.6386836093780413,1,NL-West,19.12901159241455,collision,0
3003,1515.7221232140403,42,agent,2.6020607600275643,0,NL-South,11.093277079278165,collision,0
3004,1077.7437345062924,11,online,10.158703278173693,1,NL-West,15.834220675896178,collision,0
3005,2151.2123639011947,47,online,13.607695667185103,0,NL-East,11.211199728432721,weather,0
3006,653.37393365214,50,agent,2.6367331918921537,1,NL-South,12.514053610072345,collision,0
3007,652.69083952246,32,phone,4.756473594376871,1,NL-East,9.52012654421242,collision,0
3008,413.3211520132834,57,agent,8.82265997262885,1,NL-South,19.19190727537339,theft,0
3009,3107.9144600513077,51,online,14.99491530234347,1,NL-North,16.351546165059048,collision,1
3010,231.9083376371942,27,agent,11.9949763017462,1,NL-South,15.03882764050232,collision,0
3011,1441.8308831732713,53,agent,13.853441684743368,0,NL-South,6.591666504586524,glass,0
3012,1537.1340448039305,55,agent,10.125188018966139,0,NL-North,9.708299815111836,weather,0
3013,1492.7082049319936,6,online,13.160569059999784,1,NL-North,17.25817949453036,theft,0
3014,444.2932007667998,59,online,7.60567548475585,1,NL-North,18.72766474211914,collision,0
3015,772.654539512938,0,agent,1.8623795241328822,1,NL-North,19.95100020909692,weather,0
3016,1302.0323182000188,29,online,10.643361288472441,1,NL-East,14.68858479930832,theft,0
3017,532.6042122016987,56,online,9.022123835998435,0,NL-North,14.616771047378482,collision,1
3018,691.2972831451067,43,agent,7.2802509617228806,1,NL-North,1.8775070117579484,collision,0
3019,540.3705449028575,16,online,4.124863732766596,1,NL-West,15.030816654683454,collision,0
3020,937.767158204617,38,agent,11.763045182885364,1,NL-West,6.934826291012774,glass,0
3021,892.8239726856284,12,phone,12.306151221247314,1,NL-East,17.292470715977732,theft,0
3022,2407.2147785904185,14,online,5.462784411526476,0,NL-North,0.22501558197869587,collision,0
3023,1321.9810251339918,54,agent,13.916498393918388,1,NL-East,18.68771283818056,collision,0
3024,288.6511102144354,2,online,5.546125415529152,1,NL-North,9.677616808816854,glass,0
3025,311.2204139947787,57,agent,1.613437422191737,0,NL-West,2.5591151030743053,collision,0
3026,1459.4798684418283,27,phone,2.4979255126586866,0,NL-West,12.01997167727595,weather,0
3027,885.7082984876085,3,online,7.417732056133758,0,NL-East,13.840717075557624,weather,0
3028,2988.87389786125,47,agent,1.1979449002670535,0,NL-North,15.595966334871301,glass,1
3029,2983.33547477574,2,online,10.776188160200107,1,NL-West,14.036950455218138,collision,0
3030,411.23872543351837,19,agent,11.926437829467634,1,NL-South,11.067505882724586,weather,0
3031,1089.6209226877997,14,phone,8.242024990429671,0,NL-South,1.6388805053373234,collision,0
3032,314.8822198191953,47,phone,13.400226794703137,1,NL-West,17.257967508685393,glass,0
3033,1442.5654929456978,23,online,14.314297001193777,0,NL-North,19.668089887137914,collision,0
3034,2635.5861876002464,39,online,6.713716315659871,0,NL-East,15.560139721364799,theft,1
3035,982.7112426474182,4,online,1.3369075233465277,1,NL-East,0.6948435083954596,collision,0
3036,635.2356276346856,41,agent,3.4689616446311033,0,NL-South,15.113957508488674,weather,0
3037,1170.523924169335,42,agent,9.864240655702364,0,NL-East,5.392820737721835,collision,0
3038,1650.7297073783197,17,phone,6.086765745747032,1,NL-West,19.242003696525813,collision,0
3039,1658.2765066519537,52,agent,10.275140912244666,1,NL-East,1.2701512002861626,weather,1
3040,640.8768763546567,28,agent,10.001027792291834,0,NL-East,1.8451678565942675,collision,0
3041,521.6327777947877,40,agent,9.080522049175705,0,NL-East,3.6274067474868965,collision,0
3042,1047.9330746938872,10,phone,2.3674885034847595,1,NL-East,15.063162219023265,collision,0
3043,675.2572401289179,55,phone,4.288729440856841,1,NL-West,13.028099244162634,glass,0
3044,1991.4364524238852,14,agent,5.667924398187184,0,NL-North,14.54473410996756,theft,0
3045,668.899274147992,37,agent,12.366269848973838,0,NL-South,7.077684882842075,theft,0
3046,931.0842537751304,5,phone,10.233342551451994,1,NL-South,17.591515136899094,weather,0
3047,1149.893583295668,2,agent,9.674013990041235,1,NL-South,8.92512152432013,weather,0
3048,240.47701648791454,7,phone,10.082060170664592,0,NL-South,2.682288841017524,collision,0
3049,558.7449614863343,56,phone,7.548031221770943,0,NL-North,15.349480746668554,collision,0
3050,2903.473008890138,12,online,0.5944757320209515,1,NL-South,10.59076754429775,theft,1
3051,1603.5942332009486,52,agent,3.016810312484426,0,NL-West,11.868220209943484,theft,1
3052,661.8447131659726,34,online,2.1045323370060194,1,NL-North,7.702416245158692,collision,0
3053,1446.6502635450695,5,phone,0.9599499659056598,0,NL-East,14.214390802390861,weather,0
3054,1969.5797823490777,26,agent,4.792149719749476,0,NL-North,0.7113590843785333,collision,0
3055,745.1246282796877,28,phone,11.815952875445227,1,NL-North,9.823515314685956,collision,0
3056,1551.8081219372446,16,agent,1.7269770546570657,1,NL-West,8.543171539373164,collision,0
3057,1404.4722088837557,36,phone,1.6713377562288279,0,NL-East,14.9295606329217,glass,0
3058,319.75280960084564,51,online,1.8639602878727612,1,NL-North,5.317384189769858,collision,0
3059,748.3076490970211,53,agent,4.047325368846618,0,NL-West,4.674228637720437,collision,0
3060,2449.1380011642236,31,agent,3.0331070707143555,0,NL-West,6.396645411826851,collision,0
3061,2849.7187021317686,53,agent,0.20941674710390823,1,NL-West,9.610871812193071,glass,1
3062,1612.5800034192584,55,agent,4.147534703765319,1,NL-East,4.197547978874856,collision,1
3063,543.3418017537499,5,phone,14.944416969841757,1,NL-West,13.684140271168893,collision,0
3064,85.40496740567856,38,agent,5.047296642838933,1,NL-West,6.632225206614411,glass,0
3065,483.9875979781144,46,phone,3.16888547960734,1,NL-West,8.430544130997092,theft,0
3066,280.15383313200806,0,agent,7.435708942382578,1,NL-West,11.151868541728412,collision,0
3067,2568.6490557626857,36,online,3.440526963742153,1,NL-East,7.537506686324134,collision,0
3068,155.27653576773824,54,phone,8.394678019810696,1,NL-West,14.024541377295865,theft,0
3069,328.0999768497412,16,online,6.0098376960124495,1,NL-North,13.123903962345176,collision,0
3070,1032.3556440037166,51,phone,13.452619774191739,0,NL-West,15.13669770986305,collision,0
3071,881.062346967216,56,phone,13.918788933198757,1,NL-North,10.460091555649457,collision,0
3072,2369.961141634001,38,online,10.695918870399698,1,NL-East,7.348437091015456,glass,0
3073,1344.7905776310029,37,online,3.2354137161035457,0,NL-East,4.022554221056875,weather,0
3074,790.9606075673437,32,agent,7.108478218101725,1,NL-East,8.73772225131862,theft,0
3075,2015.9023409692343,24,agent,4.581347505611212,1,NL-East,17.460293567059587,collision,1
3076,646.9487955920165,27,agent,11.974162036648094,0,NL-West,2.4205219762487706,collision,0
3077,2497.6863754977708,31,phone,0.4376116373055483,1,NL-South,4.308035121258187,glass,1
3078,429.4825008038856,28,online,9.93737541517243,0,NL-West,13.30491617309647,theft,0
3079,857.0797090300074,49,online,4.848402392161914,0,NL-East,11.49903393003926,collision,0
3080,103.390383939968,46,phone,7.215068736725726,1,NL-North,18.32371052323103,weather,0
3081,1669.758797503841,20,agent,4.84492456933599,1,NL-North,0.5806654291080626,collision,0
3082,990.1970201537376,30,phone,5.471850408875461,1,NL-East,17.570325727945235,collision,0
3083,2502.088595571541,12,agent,10.115439581892707,0,NL-West,14.50979838455589,collision,0
3084,727.4009342591415,10,agent,8.932415001446255,0,NL-West,15.510333742580835,weather,0
3085,236.9091373775476,22,online,3.661338685422547,1,NL-South,7.573341585270306,weather,0
3086,1226.351657135988,3,agent,0.6545644222144092,0,NL-West,6.146504470311058,collision,0
3087,572.4206597798877,51,online,12.840327147796057,1,NL-South,0.2875566796881768,collision,0
3088,1509.702716130004,7,online,7.384600224352955,1,NL-West,15.748103289611109,weather,0
3089,437.46215150922717,19,phone,9.28095336373775,0,NL-East,3.231064307729068,collision,0
3090,2213.137982496767,15,agent,7.327489086959366,0,NL-North,4.5225834987889435,collision,0
3091,930.5942012209267,12,agent,9.2841031039959,0,NL-South,5.531228948936107,weather,0
3092,793.3217881995607,22,agent,9.404587076978594,1,NL-West,17.393486480382563,weather,0
3093,2115.9612542553928,43,agent,0.22560805131606132,1,NL-West,5.758007943102443,collision,1
3094,1686.6264043433043,53,agent,7.998886748994127,1,NL-East,8.513664667618158,collision,0
3095,491.27062509531135,11,agent,7.5316195335609954,0,NL-West,14.946890465046978,weather,0
3096,1653.6003444666824,14,phone,1.4372627443358466,1,NL-North,17.845420015466743,collision,0
3097,1427.5377415594603,28,phone,11.188227914944585,0,NL-West,15.823650541142907,theft,0
3098,827.9437139944639,19,phone,3.5378905431566143,0,NL-North,10.708277337123677,weather,0
3099,1563.7263748050964,47,agent,0.8178802163097698,0,NL-West,0.043583966546003605,theft,0
3100,2206.601763258073,13,online,12.04738461125114,1,NL-North,3.1568455936769957,collision,0
3101,846.6417784149099,24,agent,12.97697626968413,1,NL-South,5.072055384150866,weather,0
3102,848.8328643605653,32,agent,3.6104213447253954,1,NL-North,8.275311079910889,glass,0
3103,814.1031274695541,22,agent,10.313182754255367,1,NL-West,7.2437922924988385,weather,0
3104,474.51525886914396,37,phone,0.07426011093745244,1,NL-East,10.288126864180942,collision,0
3105,839.9910390180332,47,online,10.817249375734571,1,NL-South,8.24055055269907,glass,0
3106,770.5306601354915,31,agent,6.972306651609655,0,NL-South,14.521334084519292,collision,0
3107,736.3171470754717,27,online,11.887246597024491,1,NL-East,1.0446141721863023,collision,0
3108,727.7361392877656,57,phone,5.895509589988902,1,NL-East,19.894563517458202,collision,0
3109,327.2791794884507,58,agent,5.266135912811725,0,NL-East,16.86117705074559,collision,0
3110,1802.5460559725645,59,phone,12.611773127062062,1,NL-East,6.699333344769649,collision,1
3111,558.0106519012498,0,agent,0.5797004687274893,0,NL-West,7.936042165438371,weather,0
3112,2289.1774312664834,50,agent,2.8074748031462535,1,NL-South,19.274134187071105,collision,1
3113,395.0541989795938,53,phone,6.181933033313785,0,NL-East,18.716085864420663,collision,0
3114,2637.9542983432143,48,agent,8.945072420871606,0,NL-South,7.863471310829542,weather,1
3115,672.2432185433908,44,online,0.0766876967556046,0,NL-North,1.19231657547189,collision,0
3116,1667.3114367784817,21,agent,8.627215420010618,0,NL-South,19.75932733535322,theft,0
3117,983.1584422756517,43,online,5.677388094507007,1,NL-North,13.075067605926456,glass,0
3118,286.3421902288931,34,online,9.45003065549945,0,NL-South,13.860036208647506,collision,0
3119,301.12379996696427,49,phone,13.604607593838441,1,NL-East,5.49190922163302,collision,0
3120,520.1395745208773,21,phone,6.613080174399001,0,NL-South,16.374089394876087,collision,0
3121,642.272709829913,44,online,8.318679649493573,1,NL-South,11.149637527156472,theft,0
3122,867.0566052423253,47,agent,6.941848777392858,1,NL-South,9.404846676440693,collision,0
3123,1141.9009695772984,50,agent,1.7778300481741016,0,NL-South,14.824039818793498,glass,0
3124,783.2457641206013,10,online,11.896694816206805,1,NL-West,7.43798951743913,theft,0
3125,1098.378037369493,51,agent,13.27793580860687,0,NL-North,8.588096357372667,theft,0
3126,1230.0953645984966,13,agent,12.171998719252194,1,NL-South,13.046536560148452,glass,0
3127,756.6279328985058,56,phone,14.213948615281126,0,NL-West,12.791728402549257,collision,0
3128,1411.386251614525,2,agent,7.020427766953265,0,NL-North,19.423719340279554,weather,0
3129,1634.393330631164,13,agent,9.784826332541083,0,NL-East,11.257026185357047,weather,0
3130,1252.4740110236921,36,phone,2.525124074821617,0,NL-South,6.419708985727615,theft,1
3131,1303.14865103108,32,online,14.652121817703915,0,NL-South,5.748777549394715,theft,0
3132,1028.8126642717973,41,online,8.708310748109541,0,NL-South,10.680380128073745,collision,0
3133,1909.2814543368645,24,agent,3.924946621513193,1,NL-North,2.391178836065053,weather,0
3134,882.1819499591882,0,agent,12.080614175533238,0,NL-South,11.76197816484098,theft,0
3135,528.029601721006,37,online,8.797366758128474,1,NL-South,7.805098815648154,weather,0
3136,901.9144277433685,30,agent,14.245124729532364,1,NL-South,7.0399415703457935,weather,0
3137,291.13748510567535,30,online,11.549660685729673,1,NL-North,3.849547080215554,collision,0
3138,258.4831250650613,22,agent,13.158972348167953,0,NL-East,9.90826724870132,glass,0
3139,1639.7250325423856,53,agent,8.199750133130024,1,NL-South,0.7526588244236021,collision,0
3140,2313.7849760899935,47,agent,7.7596263801817065,0,NL-East,12.143678516998387,collision,1
3141,688.9456144496031,10,agent,11.359897068160073,0,NL-South,5.7109816855462565,collision,0
3142,1650.4192446161107,2,agent,1.5752096324303277,1,NL-West,18.10140053244742,collision,0
3143,134.97373075284327,10,online,0.8104738722534394,1,NL-East,10.527237896303978,theft,0
3144,1255.2583820777452,2,online,14.755533691070358,0,NL-West,15.611744740358038,collision,0
3145,884.8566410037089,42,agent,13.744432930601636,0,NL-West,17.023777250212643,theft,0
3146,2565.109849178656,37,online,14.334914118673602,0,NL-North,17.5796636364208,glass,0
3147,793.9702453189814,27,agent,0.9354609524459367,1,NL-North,17.41261979881877,weather,0
3148,369.38021830173284,35,agent,4.039521178650733,1,NL-North,4.509374727633686,collision,0
3149,224.45598100807658,48,phone,13.52313568791027,1,NL-West,6.066311013568817,glass,0
3150,901.3923602541417,49,online,1.3421936531419894,0,NL-West,14.158762237978749,weather,0
3151,1027.3207164008911,26,online,6.7715176816259675,1,NL-West,10.752367749777283,weather,0
3152,757.2803593479141,35,agent,5.1193702966766255,1,NL-East,12.186645756514999,collision,0
3153,1675.55798676408,34,agent,13.197757177509043,1,NL-South,13.554586299774215,theft,0
3154,2150.474675573098,56,online,7.771141985057212,0,NL-East,2.285052299530239,collision,1
3155,683.0426070520682,45,online,4.355612733103557,0,NL-East,3.366128784955491,collision,0
3156,164.1002434568582,18,online,7.864517636820129,1,NL-North,12.756724500993531,collision,0
3157,1102.961751806255,53,phone,1.6866930841825218,0,NL-South,12.50742639727731,weather,0
3158,1934.9438581610862,23,agent,10.96804098834696,0,NL-East,16.34863226456732,collision,0
3159,685.4403730619147,45,phone,9.275063316898654,1,NL-West,13.875636785091856,collision,0
3160,1302.9901215734956,58,online,9.010631715914027,0,NL-West,4.153532748270791,theft,0
3161,345.3785605635923,48,agent,6.567665295126139,1,NL-South,1.4014473404248484,collision,1
3162,1083.8393687923399,6,agent,4.4136622964098615,1,NL-East,7.8204954516304115,collision,0
3163,1319.7348657160946,12,online,0.9807097910178214,0,NL-North,7.425446957348926,weather,0
3164,1105.8230819225769,47,agent,14.205487561920807,0,NL-West,15.34832069384342,glass,0
3165,3011.4994587006663,7,online,6.248308823383522,0,NL-North,13.429667152456503,weather,0
3166,2295.309805059614,0,online,7.438825559233289,0,NL-South,17.444049161999907,weather,0
3167,1470.4214332883614,15,agent,5.636501321896521,0,NL-North,10.085235588536321,collision,0
3168,1814.4717817842452,29,online,14.818160260105167,0,NL-West,5.7739815801928795,collision,0
3169,1078.4165050483427,7,online,11.942580159280492,1,NL-West,10.085007490988609,collision,0
3170,855.9373548420368,9,agent,1.4364033717205371,0,NL-North,4.310040251148171,glass,0
3171,629.1162873963137,20,phone,9.122625970608942,0,NL-South,1.2106121506673806,collision,0
3172,338.65651753357065,35,agent,7.269518604786558,0,NL-West,9.993661024522325,collision,0
3173,2365.6294133568585,32,phone,11.90028052829461,1,NL-West,8.27210228137669,weather,0
3174,3088.1015126482157,47,agent,14.9597401823528,1,NL-South,0.6445810663135121,theft,1
3175,917.5341645064497,58,agent,11.16460110903618,0,NL-East,14.425474940713315,collision,0
3176,929.2985889602842,1,online,12.9739323120749,0,NL-East,12.887022480917384,weather,0
3177,1358.2730306677258,41,agent,7.5395325353372264,0,NL-North,1.4760434066125327,theft,0
3178,796.7313135377557,9,agent,5.603969855414453,1,NL-South,14.200471531219845,glass,0
3179,378.9276416223699,21,agent,9.649195222580465,1,NL-West,1.6564459071112325,collision,0
3180,282.93487180336086,20,online,11.241276206041459,0,NL-East,10.353132661004496,collision,0
3181,3017.664275504779,42,online,3.413008998060457,1,NL-West,12.444937192343009,collision,1
3182,190.43527592658768,15,agent,7.550812197896725,0,NL-North,9.979710990939363,collision,0
3183,1136.055868375546,53,agent,1.7068648018629777,1,NL-East,14.94811724257797,collision,0
3184,217.09933757380585,22,agent,3.245292199188516,1,NL-East,7.711332438803784,collision,0
3185,826.8841639530623,48,phone,13.227883352148456,0,NL-West,4.259111415425114,collision,0
3186,680.3294438608308,57,agent,2.1709797394608943,1,NL-East,9.728159640635813,collision,0
3187,253.8356254853776,30,online,12.170223777033181,1,NL-West,6.844738704676536,collision,0
3188,1391.3546294905248,6,agent,5.588936148795607,1,NL-West,3.0255270000876067,collision,0
3189,355.5179217261057,42,online,9.952820633156987,1,NL-West,9.421668963095817,collision,0
3190,221.8270112336394,25,phone,13.654895574636077,0,NL-West,4.028608049670545,collision,0
3191,1498.7135044430597,20,agent,11.713480201241373,0,NL-East,9.405924027192455,collision,0
3192,682.6969579047858,27,online,12.389116796976852,0,NL-North,11.850560439826623,glass,0
3193,480.97166077612326,17,agent,3.9172360515501445,1,NL-South,15.643952178659802,collision,0
3194,1562.4097985611127,16,online,5.42511905440575,1,NL-North,17.06331968943946,weather,0
3195,339.339339256091,59,agent,10.991880308094883,1,NL-North,13.36326615884865,collision,0
3196,169.0224104733235,16,agent,11.658518799319285,0,NL-North,17.870843899910646,collision,0
3197,2055.959271695745,27,agent,11.850784014013177,0,NL-West,11.155783803279778,collision,1
3198,2746.5595856117884,42,agent,11.101619721064324,0,NL-South,14.20864512836539,collision,1
3199,810.3242611711954,13,phone,3.4743391686381737,0,NL-South,15.407252123651904,weather,0
3200,802.1109510539643,37,online,4.33629960233892,0,NL-East,16.49691882378101,weather,0
3201,1624.0097398790285,53,agent,14.130615113460836,0,NL-North,15.03702899891584,collision,0
3202,1919.7728515148365,48,online,8.30790572617991,0,NL-North,18.048282518600644,collision,1
3203,375.23750947842126,1,online,11.316756019160598,0,NL-East,9.457096452018042,weather,0
3204,709.1792573272777,24,agent,8.987935193391323,1,NL-East,19.069642196688086,theft,0
3205,1073.1080266460747,0,agent,13.867527978702268,0,NL-South,8.00573190460226,collision,0
